PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\001-18-2024\Monitor, Position 1, RGA PrismaPro A 200 47504651, 001-18-2024 08'55'31.isi
01/18/2024 08:55:31
SensorID:  RGA PrismaPro A 200 47504651
56 Bins
125 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(Torr)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1
674.705	1705565205.813	01/18/2024_09:06:45.813	1	2	9.555017755e-08	0.01000000071	4.558012496e-13	3.715443751e-12	9.809153137e-15	7.513143279e-15	4.999999912e-15	7.418786349e-15	1.092609889e-13	5.560354897e-14	2.286181396e-14	2.805142559e-14	2.191824806e-14	2.624331958e-13	9.007516412e-14	6.102837853e-12	2.106943228e-13	2.0692675e-12	2.77639153e-12	7.613801083e-12	2.842885161e-14	2.439078399e-13	1.83326983e-14	2.069161221e-14	2.229567408e-14	4.025487829e-14	5.837134432e-14	1.211499163e-13	1.967609832e-13	3.373567398e-11	4.184360378e-13	4.803340343e-13	1.908755035e-14	6.592328679e-12	5.333899284e-14	5.355915703e-14	1.414955663e-14	4.871552109e-14	4.440656962e-14	5.050829343e-14	8.067094356e-14	5.655065175e-13	7.702249483e-14	3.44047707e-14	7.101512033e-14	7.041478403e-13	4.607353385e-14	2.836594586e-14	1.691735029e-14	1.286001589e-14	2.389973595e-14	4.777195349e-14	1	1
683.724	1705565214.832	01/18/2024_09:06:54.832	1	2	9.146149438e-08	0.01400000043	4.469396045e-13	3.728236903e-12	7.489554258e-15	9.15652018e-15	7.96133721e-15	2.375033967e-14	1.075389845e-13	6.473254821e-14	2.739879348e-14	1.786877666e-14	7.521005438e-15	2.519045356e-13	9.772590452e-14	6.144944796e-12	1.983100235e-13	2.052275233e-12	2.782941412e-12	7.596809466e-12	2.60148975e-14	2.386317326e-13	1.280497484e-14	2.318419979e-14	1.29936887e-14	4.416281387e-14	5.296942897e-14	1.049913533e-13	1.792185242e-13	3.378678934e-11	4.078759899e-13	4.778571202e-13	2.063657201e-14	6.597085725e-12	3.988531781e-14	5.570576552e-14	1.550986275e-14	4.048290972e-14	5.061051675e-14	5.064196539e-14	8.712651369e-14	5.60010263e-13	6.539303739e-14	3.818689478e-14	8.259739464e-14	6.955377572e-13	5.278071681e-14	8.37021526e-15	2.286967782e-14	2.365598189e-14	7.332293274e-15	2.280677207e-14	1	1
692.743	1705565223.851	01/18/2024_09:07:03.851	1	2	8.590095746e-08	0.01400000043	4.390962149e-13	3.744564554e-12	7.855186194e-15	2.984026939e-14	3.845817233e-14	2.767006595e-14	1.078731695e-13	4.717042796e-14	1.823441029e-14	2.939993762e-14	7.446307297e-15	2.554783099e-13	6.1072302e-14	6.096480959e-12	1.84270554e-13	2.069782496e-12	2.774877767e-12	7.608529258e-12	5.198261187e-14	2.547549303e-13	1.990137621e-14	3.059512143e-14	2.779587744e-14	2.70410254e-14	4.974950776e-14	1.185983549e-13	1.843648931e-13	3.385768749e-11	4.177401968e-13	5.018748004e-13	2.924268087e-14	6.590783475e-12	5.91851668e-14	5.594559104e-14	2.638052943e-14	4.471715966e-14	4.94349841e-14	3.09096451e-14	8.365497964e-14	5.622315764e-13	6.38715426e-14	3.270242082e-14	8.953653249e-14	6.890468014e-13	5.641737484e-14	3.223063702e-14	2.169415194e-14	2.726118959e-14	4.999999912e-15	1.801424441e-14	1	1
701.762	1705565232.870	01/18/2024_09:07:12.870	1	2	9.616837104e-08	0.01000000071	4.378971415e-13	3.723581773e-12	2.257088356e-14	1.480218874e-14	3.081135539e-14	2.820082526e-14	9.723838623e-14	4.905362615e-14	4.999999912e-15	1.389007656e-14	4.999999912e-15	2.440886848e-13	5.870945277e-14	6.124579576e-12	1.78510879e-13	2.047588878e-12	2.763189417e-12	7.584040167e-12	5.474647699e-14	2.560090811e-13	1.278924883e-14	2.530722519e-14	1.11222829e-14	3.675581906e-14	3.455416698e-14	1.093789433e-13	1.812786574e-13	3.370740145e-11	4.191830531e-13	4.914916672e-13	2.599917148e-14	6.587037339e-12	6.952901118e-14	6.789349221e-14	2.376606568e-14	3.074845134e-14	4.128493473e-14	2.643949987e-14	6.229500422e-14	5.572582326e-13	8.578979405e-14	4.905362615e-14	8.462606565e-14	6.959623849e-13	5.713684463e-14	3.367350683e-14	1.024162105e-14	1.558849451e-14	1.955147029e-14	1.005290804e-14	1	1
710.781	1705565241.889	01/18/2024_09:07:21.889	1	2	8.69189023e-08	0.0120000001	4.460432403e-13	3.718267014e-12	1.964582637e-14	3.118878311e-14	8.197228263e-15	7.851254267e-15	8.648173865e-14	3.892602251e-14	7.662541256e-15	4.999999912e-15	4.999999912e-15	2.351562684e-13	7.638558026e-14	6.121245871e-12	1.855876021e-13	2.065453928e-12	2.756081171e-12	7.540558455e-12	5.285934857e-14	2.332062223e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.043213214e-14	4.757537748e-14	9.170279553e-14	1.770640519e-13	3.376289179e-11	4.106595164e-13	4.978764796e-13	6.844783885e-15	6.583436053e-12	5.090930932e-14	4.106477392e-14	9.612577119e-15	3.241541895e-14	2.760323166e-14	3.159766285e-14	5.83949325e-14	5.741166006e-13	8.578979405e-14	5.86150933e-14	8.840032249e-14	7.010890891e-13	5.515536012e-14	2.464672414e-14	5.020556978e-15	1.697239049e-14	4.999999912e-15	1.036743001e-14	1	1
719.8	1705565250.908	01/18/2024_09:07:30.908	1	2	9.276060098e-08	0.01000000071	4.370046534e-13	3.727171349e-12	4.999999912e-15	4.999999912e-15	5.291831562e-15	4.999999912e-15	8.143759647e-14	3.23092654e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.353645978e-13	8.363924516e-14	6.100916213e-12	2.049818106e-13	2.06835135e-12	2.753710671e-12	7.528577588e-12	3.539158441e-14	2.463414401e-13	4.999999912e-15	9.915305e-15	4.999999912e-15	2.312522596e-14	3.035923292e-14	1.068195147e-13	1.798200532e-13	3.352554692e-11	4.031620957e-13	4.886177183e-13	2.174132998e-14	6.556311917e-12	3.108263294e-14	5.184107944e-14	8.720121183e-15	3.919729667e-14	2.919549774e-14	3.43222087e-14	7.681412472e-14	5.58095562e-13	8.043113159e-14	4.567644819e-14	8.766513177e-14	7.025870228e-13	3.586336821e-14	1.991710223e-14	4.999999912e-15	4.999999912e-15	5.19747548e-15	2.177278032e-14	1	1
728.819	1705565259.927	01/18/2024_09:07:39.927	1	2	8.752188307e-08	0.01000000071	4.478674376e-13	3.725359431e-12	1.423605056e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	7.176212207e-14	4.112767459e-14	1.058759505e-14	2.118698758e-14	6.152836317e-15	2.354707954e-13	8.585269811e-14	6.091161429e-12	1.885126576e-13	2.05191376e-12	2.728969177e-12	7.509089704e-12	2.477253564e-14	2.47957335e-13	4.999999912e-15	2.483543969e-14	4.999999912e-15	4.704068962e-14	5.480938443e-14	1.087813514e-13	1.74768037e-13	3.366807527e-11	4.133644111e-13	4.721800208e-13	1.008436092e-14	6.572364614e-12	4.590841325e-14	4.820442141e-14	2.187893218e-14	4.10333219e-14	2.927019927e-14	4.172526989e-14	9.453349833e-14	5.76538383e-13	6.396197184e-14	2.411203968e-14	7.456136267e-14	6.775313817e-13	4.663181327e-14	6.561714368e-15	7.41092419e-15	4.999999912e-15	1.322957975e-14	2.093536797e-14	1	1
737.838	1705565268.946	01/18/2024_09:07:48.946	1	2	7.58773524e-08	0.01000000071	4.140366977e-13	3.714142709e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	8.976456731e-14	5.211629061e-14	1.449946256e-14	3.22699529e-14	1.446801053e-14	2.46522285e-13	8.253056712e-14	6.085040024e-12	1.87517997e-13	2.03178056e-12	2.726826577e-12	7.483782691e-12	1.931164816e-14	2.402632943e-13	4.999999912e-15	1.402767876e-14	1.890276842e-14	2.903037375e-14	3.922089162e-14	9.96091027e-14	1.577327678e-13	3.35080054e-11	3.830877401e-13	4.631964842e-13	1.563174232e-14	6.535514317e-12	3.195543263e-14	4.117092409e-14	1.424784295e-14	4.299515523e-14	3.506920028e-14	3.783698886e-14	8.822340102e-14	5.528981136e-13	6.189791518e-14	3.006829743e-14	6.447699498e-14	6.835504927e-13	2.94392535e-14	4.999999912e-15	9.152589101e-15	4.999999912e-15	1.377606254e-14	2.585370543e-14	1	1
746.857	1705565277.965	01/18/2024_09:07:57.965	1	2	7.499631494e-08	0.01000000071	4.174296e-13	3.712235814e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	4.999999912e-15	9.932209406e-14	5.931490515e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.568032592e-13	6.132784845e-14	6.102460984e-12	1.582320565e-13	2.033317742e-12	2.726775186e-12	7.478288822e-12	2.509492146e-14	2.365165626e-13	8.016378258e-15	8.362352254e-15	8.771231151e-15	1.738913409e-14	2.930951516e-14	9.23397101e-14	1.56282024e-13	3.345557165e-11	3.770135246e-13	4.699546958e-13	7.009908299e-15	6.509404994e-12	4.588482169e-14	6.025847275e-14	2.226422206e-14	2.698205158e-14	3.836774648e-14	1.525038268e-14	5.705034562e-14	5.363502611e-13	5.098007723e-14	3.390153826e-14	6.21770498e-14	6.809045515e-13	5.138895359e-14	1.204225979e-14	1.364632166e-14	9.620439279e-15	4.999999912e-15	8.991395343e-15	1	1
755.876	1705565286.984	01/18/2024_09:08:06.984	1	2	8.382527028e-08	0.01400000043	4.363323938e-13	3.704357134e-12	4.999999912e-15	1.292292164e-14	1.452698435e-14	2.805142898e-14	1.036310455e-13	3.824193837e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.346608964e-13	6.903363921e-14	6.07560096e-12	1.786445476e-13	2.05190552e-12	2.723724675e-12	7.498576413e-12	2.921515907e-14	2.376803181e-13	4.999999912e-15	1.999966422e-14	4.999999912e-15	5.783272454e-15	3.248618686e-14	1.016495576e-13	1.642708728e-13	3.356856113e-11	3.990300657e-13	4.584433419e-13	2.833449553e-14	6.543389094e-12	3.600882748e-14	5.170347725e-14	4.999999912e-15	2.286181396e-14	3.66378782e-14	2.223277172e-14	5.629549358e-14	5.543724659e-13	7.620474212e-14	4.211055807e-14	8.051368681e-14	6.784828233e-13	4.956472583e-14	1.065836296e-14	5.437298459e-15	4.999999912e-15	4.999999912e-15	1.57536185e-14	1	1
764.895	1705565296.003	01/18/2024_09:08:16.003	1	2	8.388345663e-08	0.0120000001	4.317953872e-13	3.698813391e-12	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.521106679e-14	8.066308987e-14	3.826552654e-14	4.999999912e-15	4.999999912e-15	7.851254267e-15	2.31067498e-13	7.707753164e-14	6.11237623e-12	1.712768653e-13	2.030070122e-12	2.714564034e-12	7.457192849e-12	1.514816105e-14	2.232673546e-13	4.999999912e-15	3.442836226e-14	8.480298203e-15	3.093716689e-14	3.244687098e-14	1.137822475e-13	1.902110874e-13	3.343163593e-11	4.137732908e-13	4.767719422e-13	6.341549329e-15	6.503626197e-12	3.062264323e-14	5.19157742e-14	7.064949771e-15	2.848389181e-14	3.100006756e-14	2.882987089e-14	7.062983553e-14	5.839296061e-13	6.871125169e-14	2.187893387e-14	5.999899606e-14	6.594149055e-13	3.861149885e-14	4.999999912e-15	4.999999912e-15	1.45191188e-14	9.140795014e-15	9.01498521e-15	1	1
773.914	1705565305.022	01/18/2024_09:08:25.022	1	2	8.398838958e-08	0.01000000071	4.298021086e-13	3.713600174e-12	4.999999912e-15	4.999999912e-15	7.336225201e-15	9.883852126e-15	1.011895781e-13	5.058299157e-14	4.999999912e-15	4.999999912e-15	2.205585195e-14	2.254257436e-13	5.93267094e-14	6.082359442e-12	1.784990612e-13	2.023280415e-12	2.721582074e-12	7.435337936e-12	8.531408171e-15	2.275330532e-13	8.72012203e-15	1.293471572e-14	1.652026633e-14	2.702529938e-14	3.363025732e-14	9.936535373e-14	1.719884543e-13	3.338590168e-11	3.892287968e-13	4.62701058e-13	8.437051242e-15	6.528948823e-12	3.38504249e-14	4.199654405e-14	2.557849765e-14	4.177637308e-14	4.599097185e-14	3.995214871e-14	5.659035591e-14	5.523399121e-13	6.005010264e-14	1.217986283e-14	7.857545181e-14	6.415697509e-13	3.542303305e-14	1.718076399e-14	5.574901926e-15	9.632235907e-15	1.205405387e-14	1.504201257e-14	1	1
782.933	1705565314.041	01/18/2024_09:08:34.041	1	2	7.856124284e-08	0.01000000071	4.204804636e-13	3.678078675e-12	4.999999912e-15	4.999999912e-15	8.519613238e-15	1.952788212e-14	8.598636668e-14	5.635839763e-14	2.720221746e-14	4.999999912e-15	1.776655842e-14	2.32207645e-13	6.544808776e-14	6.07890344e-12	1.634216715e-13	2.031666502e-12	2.70202285e-12	7.438502071e-12	2.597558162e-14	2.396932479e-13	4.999999912e-15	1.635120702e-14	4.999999912e-15	3.893388975e-14	3.855645864e-14	8.334438283e-14	1.600877363e-13	3.332968623e-11	3.772022571e-13	4.596069619e-13	1.49358624e-14	6.551692782e-12	5.912619298e-14	4.629369804e-14	2.113194399e-14	3.015872667e-14	1.031238896e-14	3.380718218e-14	5.635840441e-14	5.287388908e-13	6.400128772e-14	2.273600247e-14	7.919269488e-14	6.628825635e-13	4.550739736e-14	1.166483376e-14	1.506167051e-14	1.232532888e-14	6.538125771e-15	4.999999912e-15	1	1
791.952	1705565323.060	01/18/2024_09:08:43.060	1	2	8.404529694e-08	0.0120000001	4.101484235e-13	3.684117247e-12	4.999999912e-15	4.999999912e-15	1.007649706e-14	1.790809254e-14	8.936747149e-14	5.986532071e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	2.153964398e-13	6.080888831e-14	6.079296788e-12	1.672116628e-13	2.025784705e-12	2.72230914e-12	7.399344158e-12	5.351198068e-14	2.314999863e-13	4.999999912e-15	2.385255621e-14	4.999999912e-15	2.485902787e-14	2.51420995e-14	8.760615795e-14	1.542533462e-13	3.338824009e-11	3.944851986e-13	4.747197644e-13	2.599130763e-14	6.513242636e-12	3.25333666e-14	2.592840358e-14	8.849861219e-15	3.316241053e-14	1.356769074e-14	2.929378745e-14	5.266276578e-14	5.586656897e-13	6.801143985e-14	3.706247887e-14	9.289012566e-14	6.854495812e-13	4.671830211e-14	2.372674811e-14	1.265557771e-14	4.999999912e-15	4.999999912e-15	7.56032132e-15	1	1
800.971	1705565332.079	01/18/2024_09:08:52.079	1	2	8.112356653e-08	0.0120000001	4.288585275e-13	3.708615012e-12	4.999999912e-15	8.405599215e-15	1.8250138e-14	8.0910764e-15	6.725265418e-14	3.998360413e-14	7.902364235e-15	4.999999912e-15	1.309197586e-14	2.434792819e-13	7.042932589e-14	6.099390524e-12	1.87840371e-13	2.021236043e-12	2.717320076e-12	7.417017521e-12	1.406699464e-14	2.323137884e-13	4.999999912e-15	4.999999912e-15	4.999999912e-15	1.095322783e-14	2.029452995e-14	1.088639067e-13	1.729634638e-13	3.347650282e-11	3.835359493e-13	4.690544828e-13	3.020197279e-14	6.496695109e-12	3.966908047e-14	4.080136362e-14	4.999999912e-15	4.24054204e-14	3.344154855e-14	4.275139609e-14	8.904903453e-14	5.591649648e-13	6.464212575e-14	3.834808854e-14	6.898252585e-14	6.516658957e-13	3.306412083e-14	4.999999912e-15	4.999999912e-15	6.455563352e-15	6.738634139e-15	1.107903594e-14	1	1
809.99	1705565341.098	01/18/2024_09:09:01.098	1	2	8.555952746e-08	0.0120000001	4.270736325e-13	3.70837085e-12	9.734454996e-15	7.438445137e-15	8.696533009e-15	1.225063074e-14	8.427614617e-14	4.128100788e-14	4.999999912e-15	2.781946562e-14	1.036349893e-14	2.518220008e-13	7.833169606e-14	6.107826918e-12	1.915910329e-13	2.012531634e-12	2.698315313e-12	7.359814147e-12	2.602669328e-14	2.330450557e-13	4.999999912e-15	2.1937906e-14	4.999999912e-15	3.6940601e-14	3.92995166e-14	1.049716954e-13	1.674357538e-13	3.321885475e-11	3.970053724e-13	4.713268621e-13	4.999999912e-15	6.50096383e-12	3.942532471e-14	2.741058926e-14	1.574182611e-14	2.11201499e-14	5.30126717e-14	4.15326241e-14	7.971558526e-14	5.548009968e-13	6.301447401e-14	3.514782866e-14	7.380257023e-14	6.653869079e-13	3.819869226e-14	6.589235739e-15	6.023096281e-15	1.130706484e-14	1.074092411e-14	2.715896965e-14	1	1
819.009	1705565350.117	01/18/2024_09:09:10.117	1	2	8.206477276e-08	0.01400000043	4.21015165e-13	3.686240549e-12	4.999999912e-15	4.999999912e-15	1.550200059e-14	9.274466977e-15	8.777914918e-14	5.975524031e-14	1.710606415e-14	3.468783556e-14	2.264164808e-14	2.165129783e-13	7.066914464e-14	6.050014656e-12	1.657805837e-13	2.01693111e-12	2.683827553e-12	7.395004747e-12	5.815117674e-14	2.40322302e-13	5.185681393e-15	1.96222382e-14	1.116159879e-14	2.814578337e-14	4.503561356e-14	1.009890617e-13	1.610627593e-13	3.3307513e-11	3.978663373e-13	4.700491298e-13	1.666573238e-14	6.523023875e-12	3.811612687e-14	4.89356819e-14	1.78609162e-14	4.08524702e-14	4.947036975e-14	3.220311523e-14	7.365711096e-14	5.554732564e-13	4.934455825e-14	3.506526666e-14	7.208450281e-14	6.69298872e-13	4.89356819e-14	4.006616274e-14	4.999999912e-15	1.52818364e-14	2.106903993e-14	2.053435208e-14	1	1
828.028	1705565359.136	01/18/2024_09:09:19.136	1	2	8.68746497e-08	0.01000000071	4.204372039e-13	3.714661391e-12	1.159013478e-14	9.325576945e-15	9.011054977e-15	4.999999912e-15	9.374326402e-14	4.263344845e-14	4.999999912e-15	1.640231869e-14	4.999999912e-15	2.266916987e-13	6.77952025e-14	6.093107789e-12	1.635042199e-13	2.014733432e-12	2.702986055e-12	7.389205567e-12	3.983420446e-14	2.294909597e-13	1.766040995e-14	4.999999912e-15	4.999999912e-15	3.82301409e-14	1.54902065e-14	9.434085593e-14	1.505144886e-13	3.312202596e-11	3.936713965e-13	4.702575677e-13	3.285182049e-14	6.501954791e-12	5.175458722e-14	3.810433617e-14	2.470570135e-14	3.492766108e-14	1.992496608e-14	1.561601461e-14	6.002652124e-14	5.634189404e-13	5.930311445e-14	3.867047267e-14	7.984139337e-14	6.623989551e-13	4.543269583e-14	2.703316154e-14	1.099254287e-14	4.999999912e-15	4.999999912e-15	4.999999912e-15	1	1
837.047	1705565368.155	01/18/2024_09:09:28.155	1	2	8.469037027e-08	0.0120000001	4.232600056e-13	3.714968003e-12	2.249618372e-14	1.607993456e-14	6.707180841e-15	1.010401801e-14	8.873450748e-14	5.281609568e-14	4.999999912e-15	6.392659297e-15	6.612824759e-15	2.396735696e-13	8.911193181e-14	6.069762314e-12	1.945711387e-13	2.017933563e-12	2.687771013e-12	7.415727754e-12	4.180783188e-14	2.170594433e-13	4.999999912e-15	1.916225018e-14	4.999999912e-15	2.299941785e-14	6.649779197e-14	8.587236282e-14	1.669246609e-13	3.333799903e-11	3.808624694e-13	4.832708669e-13	1.041853998e-14	6.494020599e-12	5.542663428e-14	1.755818662e-14	2.180423573e-14	2.252763406e-14	3.296976136e-14	2.733982135e-14	7.014625426e-14	5.595424298e-13	6.715830149e-14	3.589481685e-14	7.653105309e-14	6.490554622e-13	3.098827347e-14	9.758044016e-15	4.999999912e-15	4.999999912e-15	7.619295142e-15	2.916404911e-14	1	1
846.066	1705565377.174	01/18/2024_09:09:37.174	1	2	8.064120038e-08	0.01400000043	4.230752304e-13	3.707974032e-12	1.083134996e-14	4.999999912e-15	5.107050901e-15	5.264311461e-15	9.122315804e-14	5.033530897e-14	4.999999912e-15	1.322171759e-14	4.999999912e-15	2.455276379e-13	7.773016714e-14	6.052860903e-12	1.745400292e-13	2.021255992e-12	2.671781416e-12	7.354021905e-12	2.775263133e-14	2.423509527e-13	4.999999912e-15	1.793954457e-14	7.403061183e-15	3.309950648e-14	5.807254498e-14	1.054710112e-13	1.663309925e-13	3.311231844e-11	3.745444981e-13	4.673285955e-13	2.608566541e-14	6.4768837e-12	2.391546366e-14	3.973591475e-14	2.174526021e-14	2.224849774e-14	3.360273892e-14	5.426683611e-14	7.033890343e-14	5.652077656e-13	7.046471154e-14	3.272207876e-14	7.91140699e-14	6.555070614e-13	3.504953895e-14	5.138502928e-15	4.999999912e-15	4.999999912e-15	2.489048159e-14	2.004684396e-14	1	1
855.085	1705565386.193	01/18/2024_09:09:46.193	1	2	8.742784274e-08	0.0120000001	4.158884066e-13	3.684227402e-12	4.999999912e-15	5.21713342e-15	4.999999912e-15	1.512457626e-14	7.997899896e-14	5.491160098e-14	1.09414329e-14	2.040854397e-14	2.078596999e-14	2.282446422e-13	7.428615828e-14	6.065708699e-12	1.791792219e-13	2.000607362e-12	2.683167273e-12	7.351961921e-12	2.997001112e-14	2.449772156e-13	4.999999912e-15	2.345940757e-14	4.999999912e-15	2.754819146e-14	4.223636618e-14	9.108161545e-14	1.627926309e-13	3.325744541e-11	3.947210668e-13	4.660232161e-13	2.660462725e-14	6.481632939e-12	4.088392222e-14	5.692454429e-14	2.739093132e-14	3.95629303e-14	3.629190251e-14	5.000506099e-14	7.592167048e-14	5.572345428e-13	5.182928536e-14	3.635480656e-14	7.601602317e-14	6.591711768e-13	4.217346212e-14	9.085753966e-15	1.226242483e-14	1.408665258e-14	2.720221916e-14	2.921515907e-14	1	1
864.104	1705565395.212	01/18/2024_09:09:55.212	1	2	7.694140436e-08	0.01400000043	4.199851187e-13	3.681892031e-12	1.868653615e-14	4.999999912e-15	1.04146089e-14	1.846637027e-14	1.054316953e-13	4.982421268e-14	1.04146089e-14	2.73044357e-14	1.780587261e-14	2.315235406e-13	7.048830649e-14	6.060888336e-12	1.678642983e-13	1.99993906e-12	2.687704009e-12	7.319573767e-12	3.2116623e-14	2.454568666e-13	3.145612704e-14	3.302873518e-14	1.670504826e-14	3.129886351e-14	4.123775838e-14	1.139866874e-13	1.607246373e-13	3.322653958e-11	3.918667962e-13	4.645213793e-13	7.17503229e-15	6.49093496e-12	5.564286824e-14	6.014053188e-14	1.849782229e-14	3.897319885e-14	5.070486945e-14	2.916011887e-14	6.143006839e-14	5.49631033e-13	4.586123012e-14	5.42904209e-14	7.640131475e-14	6.450884206e-13	5.756145208e-14	2.334145992e-14	2.277532004e-14	1.626471649e-14	1.478646442e-14	5.167988569e-14	1	1
873.123	1705565404.231	01/18/2024_09:10:04.231	1	2	8.101292082e-08	0.01600000076	4.265586365e-13	3.70364156e-12	4.999999912e-15	4.999999912e-15	2.029059802e-14	1.437758468e-14	1.109043684e-13	5.391299657e-14	1.355982773e-14	8.307311206e-15	9.848469018e-15	2.352663691e-13	6.366317927e-14	6.032566374e-12	1.83684746e-13	2.008887197e-12	2.687468303e-12	7.320848788e-12	5.410170874e-14	2.356437799e-13	2.488261774e-14	1.736554422e-14	2.091964026e-14	2.787057728e-14	2.960044726e-14	9.351130574e-14	1.49936541e-13	3.310485566e-11	3.936911019e-13	4.673520685e-13	2.321565181e-14	6.449402644e-12	4.189825434e-14	5.535979661e-14	1.676795232e-14	3.922482185e-14	1.956719631e-14	3.72747826e-14	5.322104519e-14	5.394719502e-13	6.595918066e-14	3.872158264e-14	6.938746859e-14	6.474787069e-13	5.098794108e-14	2.50713299e-14	1.189286096e-14	2.230353794e-14	4.999999912e-15	2.158013622e-14	1	1
882.142	1705565413.250	01/18/2024_09:10:13.250	1	2	7.997796558e-08	0.0120000001	4.176458441e-13	3.694571125e-12	2.018444616e-14	3.320565665e-14	4.999999912e-15	7.068881274e-15	1.116474331e-13	4.481151913e-14	1.634727848e-14	2.251190804e-14	9.39634316e-15	2.129864075e-13	8.085573227e-14	6.029062666e-12	1.798043322e-13	2.018216757e-12	2.673806055e-12	7.326812768e-12	3.679120471e-14	2.514524504e-13	2.254336176e-14	1.427143451e-14	4.999999912e-15	2.782732947e-14	2.178850972e-14	1.062376505e-13	1.561522857e-13	3.318720646e-11	4.145006278e-13	4.889164702e-13	2.597164969e-14	6.456404422e-12	4.191791228e-14	5.695205592e-14	1.735375014e-14	1.993282994e-14	4.040820819e-14	1.880055017e-14	6.736274136e-14	5.6292346e-13	6.591593455e-14	3.304839312e-14	7.774196461e-14	6.691061008e-13	5.610285457e-14	2.694666932e-14	1.433433857e-14	1.829731435e-14	4.999999912e-15	1.710213222e-14	1	1
891.161	1705565422.269	01/18/2024_09:10:22.269	1	2	8.422205156e-08	0.0120000001	4.184714641e-13	3.707600633e-12	2.145039788e-14	9.121137073e-15	8.523545164e-15	1.468817472e-14	9.32872147e-14	5.227355075e-14	5.818657256e-15	4.999999912e-15	1.063084286e-14	2.183096911e-13	8.108375354e-14	6.039827926e-12	2.037473109e-13	1.999919327e-12	2.662129631e-12	7.312981817e-12	5.620507789e-14	2.291292427e-13	4.999999912e-15	1.012760703e-14	1.226635675e-14	3.745956453e-14	2.925054133e-14	1.028801271e-13	1.653441788e-13	3.298459769e-11	3.939701755e-13	4.758402873e-13	1.100826888e-14	6.451001625e-12	5.054367908e-14	4.843638308e-14	8.932424062e-15	3.991283961e-14	4.25862721e-14	3.223850088e-14	7.023275326e-14	5.74222744e-13	6.085999489e-14	4.547987556e-14	8.646208071e-14	6.506200743e-13	5.66768583e-14	1.286394866e-14	1.132279085e-14	1.405913248e-14	1.201473884e-14	1.434220242e-14	1	1
900.18	1705565431.288	01/18/2024_09:10:31.288	1	2	8.135194918e-08	0.00800000038	4.177047976e-13	3.708217327e-12	1.335538871e-14	4.999999912e-15	6.781880254e-15	8.260133164e-15	8.239295476e-14	5.072059716e-14	4.999999912e-15	1.650060839e-14	2.335718763e-14	2.316021723e-13	8.302199531e-14	6.046154029e-12	1.930103213e-13	1.998272207e-12	2.651942685e-12	7.309022311e-12	3.238396693e-14	2.293061574e-13	1.077630806e-14	2.80121114e-14	1.703529624e-14	4.159946178e-14	5.704248516e-14	9.843357683e-14	1.446368524e-13	3.310313135e-11	3.94587466e-13	4.568312959e-13	1.080776094e-14	6.466071602e-12	4.490194159e-14	3.512031025e-14	4.999999912e-15	5.062623769e-14	3.779374274e-14	4.172526989e-14	9.223749016e-14	5.587993176e-13	7.720333975e-14	4.119058203e-14	7.547347485e-14	6.478089549e-13	3.820262249e-14	1.992889632e-14	4.999999912e-15	9.675482021e-15	3.062263984e-14	2.184748015e-14	1	1
909.199	1705565440.307	01/18/2024_09:10:40.307	1	2	7.981710581e-08	0.01400000043	4.311427517e-13	3.690800703e-12	1.304873059e-14	7.544596153e-15	4.999999912e-15	4.999999912e-15	9.391231824e-14	6.157946467e-14	1.984240409e-14	2.603848737e-14	1.484150463e-14	2.363592991e-13	7.80289597e-14	6.033014366e-12	1.683282149e-13	1.981170002e-12	2.654215606e-12	7.308337963e-12	3.714111064e-14	2.28276084e-13	1.713751618e-14	2.751673943e-14	1.940207401e-14	2.95925834e-14	5.06026529e-14	1.038512131e-13	1.544577996e-13	3.312786157e-11	3.753780327e-13	4.634127283e-13	1.547054856e-14	6.444299087e-12	3.582011532e-14	5.742777673e-14	2.393118798e-14	4.484689801e-14	2.57239637e-14	5.352770839e-14	7.038607978e-14	5.564168375e-13	5.560355236e-14	1.845850811e-14	6.510211207e-14	6.476596603e-13	2.216986597e-14	7.827666094e-15	2.588122553e-14	2.685624347e-14	1.584797458e-14	1.767220403e-14	1	1
