PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: C:\Pfeiffer Vacuum\data\001-17-2024\standard, Position 1, RGA PrismaPro A 200 47504651, 001-17-2024 16'54'15.isi
01/17/2024 16:54:15
SensorID:  RGA PrismaPro A 200 47504651
56 Bins
556 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(Torr)	Analog_1	1_amu	2_amu	3_amu	4_amu	5_amu	6_amu	7_amu	8_amu	9_amu	10_amu	11_amu	12_amu	13_amu	14_amu	15_amu	16_amu	17_amu	18_amu	19_amu	20_amu	21_amu	22_amu	23_amu	24_amu	25_amu	26_amu	27_amu	28_amu	29_amu	30_amu	31_amu	32_amu	33_amu	34_amu	35_amu	36_amu	37_amu	38_amu	39_amu	40_amu	41_amu	42_amu	43_amu	44_amu	45_amu	46_amu	47_amu	48_amu	49_amu	50_amu	Periph:_Digital_In_0	Periph:_Digital_In_1
4385.67	1705511241.232	01/17/2024_18:07:21.232	1	2	1.430758658e-07	0.0120000001	9.483661686e-13	1.607886914e-11	4.999999912e-15	4.999999912e-15	5.460895103e-15	3.313882914e-14	9.944004848e-14	5.301661887e-14	1.741272904e-14	1.288361338e-14	8.480305827e-15	2.813909858e-13	8.380830616e-14	5.591622217e-12	2.719553369e-13	3.044057411e-12	7.213406955e-12	2.067983805e-11	1.636025435e-13	2.500960593e-13	1.011581972e-14	6.530269117e-15	4.999999912e-15	2.854680603e-14	6.657250706e-14	1.356729806e-13	2.090509704e-13	3.676510138e-11	5.525718229e-13	4.033940337e-13	4.336078886e-14	7.133691641e-12	5.351984453e-14	3.005651012e-14	1.005291567e-14	5.46521243e-14	4.609713219e-14	4.43358051e-14	9.33697767e-14	6.457646917e-13	7.874450603e-14	6.232645964e-14	1.247590762e-13	1.096411807e-12	1.403279213e-13	2.124989841e-14	4.999999912e-15	7.002052916e-15	4.999999912e-15	2.895568578e-14	1	1
4403.614	1705511259.176	01/17/2024_18:07:39.176	1	2	1.520475195e-07	0.01600000076	9.565398603e-13	1.608944922e-11	1.71571809e-14	3.008403192e-14	1.910721676e-14	2.089999248e-14	9.52844303e-14	6.779521606e-14	4.999999912e-15	1.28796823e-14	1.162159443e-14	3.060455806e-13	9.849255743e-14	5.600063815e-12	2.57263232e-13	3.039225338e-12	7.212476276e-12	2.07275308e-11	1.624977686e-13	2.6374237e-13	1.872979074e-14	3.363813134e-14	2.303874051e-14	3.404701109e-14	6.442983218e-14	1.202889242e-13	2.144568025e-13	3.678851321e-11	5.693319622e-13	3.905262073e-13	4.275926672e-14	7.138626062e-12	4.558996613e-14	3.433007933e-14	2.413956825e-14	4.826340201e-14	3.800998687e-14	4.99932669e-14	9.078676667e-14	6.379606045e-13	7.47776068e-14	5.697565764e-14	1.476523304e-13	1.092649192e-12	1.501370642e-13	1.372889127e-14	4.999999912e-15	2.580653417e-14	1.234499529e-14	4.25076505e-14	1	1
4421.558	1705511277.120	01/17/2024_18:07:57.120	1	2	1.427262788e-07	0.01000000071	9.474698586e-13	1.616966977e-11	1.090212549e-14	4.999999912e-15	2.06523065e-14	4.999999912e-15	1.021763918e-13	6.355309887e-14	2.842099792e-14	1.058760352e-14	2.021197473e-14	3.035962324e-13	6.60378192e-14	5.598903719e-12	2.752892857e-13	3.042343287e-12	7.225704843e-12	2.07194522e-11	1.73509983e-13	2.626140408e-13	1.052469947e-14	2.480399614e-14	2.178458457e-14	3.571790894e-14	5.42117993e-14	1.111402772e-13	2.002757904e-13	3.669414425e-11	5.510935675e-13	4.022932432e-13	3.581226163e-14	7.136884833e-12	4.103332867e-14	4.10647807e-14	6.278652897e-15	3.298156561e-14	3.961798066e-14	6.6761226e-14	7.550493705e-14	6.286232385e-13	6.962337065e-14	5.59416642e-14	1.327793805e-13	1.096301652e-12	1.493861458e-13	1.33239443e-14	5.177825162e-15	3.615823732e-14	1.996035851e-14	2.518142216e-14	1	1
4439.502	1705511295.064	01/17/2024_18:08:15.064	1	2	1.420853835e-07	0.01400000043	9.51031788e-13	1.619765433e-11	1.570644893e-14	2.039282642e-14	4.999999912e-15	4.999999912e-15	8.864408502e-14	6.914372639e-14	4.999999912e-15	6.144980934e-15	1.919764261e-14	2.991536326e-13	7.823341313e-14	5.610831678e-12	2.522583921e-13	3.041360132e-12	7.202344623e-12	2.071211432e-11	1.607954221e-13	2.645562263e-13	4.999999912e-15	5.295771959e-15	3.05518821e-14	3.297370176e-14	5.178211917e-14	1.168567061e-13	1.987267908e-13	3.672369006e-11	5.595149452e-13	3.949570163e-13	5.863869503e-14	7.14109067e-12	4.973772045e-14	5.282003947e-14	1.306446338e-14	3.086640576e-14	1.495159519e-14	4.347873651e-14	8.005763749e-14	6.223878292e-13	6.59985101e-14	5.307165569e-14	1.388732472e-13	1.08440481e-12	1.501645759e-13	3.294224973e-14	4.999999912e-15	4.999999912e-15	1.897747672e-14	3.278498959e-14	1	1
4457.446	1705511313.008	01/17/2024_18:08:33.008	1	2	1.460651191e-07	0.0120000001	9.531941209e-13	1.621348542e-11	1.148399138e-14	1.749135911e-14	2.859398577e-14	1.403161916e-14	9.951868702e-14	6.687129962e-14	4.999999912e-15	4.999999912e-15	2.349873022e-14	2.980763965e-13	9.429761659e-14	5.603983423e-12	2.56999798e-13	3.045189751e-12	7.210687342e-12	2.067249323e-11	1.801621054e-13	2.683226362e-13	1.591875096e-14	2.242935452e-14	1.893816084e-14	2.610926205e-14	6.212201977e-14	1.057776777e-13	2.259250458e-13	3.681259464e-11	5.507632653e-13	3.946660707e-13	4.743384843e-14	7.133991314e-12	5.661789126e-14	5.397590401e-14	9.533954674e-15	2.868834185e-14	3.243115344e-14	5.441623579e-14	7.844571347e-14	6.282615487e-13	8.077317027e-14	4.972985999e-14	1.39117003e-13	1.111681819e-12	1.533962844e-13	3.491587716e-14	7.363754619e-15	4.999999912e-15	4.999999912e-15	3.730624479e-14	1	1
4475.39	1705511330.952	01/17/2024_18:08:50.952	1	2	1.502107239e-07	0.01400000043	9.629759013e-13	1.620310656e-11	1.730264695e-14	1.094930268e-14	2.548021642e-14	2.003898688e-14	1.048341101e-13	6.743744289e-14	4.999999912e-15	2.095110076e-14	1.236465239e-14	2.887350732e-13	9.127820841e-14	5.606294942e-12	2.689202214e-13	3.033505305e-12	7.214210132e-12	2.06713327e-11	1.706635457e-13	2.837027488e-13	1.742845506e-14	1.547841919e-14	4.999999912e-15	2.614071408e-14	4.620721259e-14	1.298700459e-13	2.180305497e-13	3.677651933e-11	5.494108857e-13	3.935652531e-13	5.205732357e-14	7.163995525e-12	5.152263571e-14	4.82201559e-14	1.035171162e-14	2.513424242e-14	3.90675651e-14	4.957259646e-14	8.376113659e-14	6.304946799e-13	8.797572859e-14	5.337831549e-14	1.329209095e-13	1.097716969e-12	1.385194043e-13	4.123776516e-14	1.30251475e-14	2.799639386e-14	8.244414774e-15	3.472716499e-14	1	1
4493.334	1705511348.896	01/17/2024_18:09:08.896	1	2	1.420480515e-07	0.0120000001	9.669976408e-13	1.629619877e-11	4.999999912e-15	4.999999912e-15	4.999999912e-15	3.521073949e-14	1.113879496e-13	7.141221615e-14	7.973139767e-15	3.590268748e-14	4.999999912e-15	2.864194071e-13	8.097368669e-14	5.631830072e-12	2.782103974e-13	3.052230994e-12	7.225418614e-12	2.070253864e-11	1.468345709e-13	2.482364629e-13	1.332001322e-14	2.266131449e-14	1.66853971e-14	3.983421123e-14	3.300908402e-14	1.28466492e-13	2.039203089e-13	3.678957139e-11	5.649914672e-13	3.993013602e-13	3.530509896e-14	7.105931295e-12	4.279071875e-14	3.477040772e-14	1.577328322e-14	5.216347374e-14	3.96769511e-14	2.656138621e-14	8.506247058e-14	6.467043155e-13	8.421326245e-14	6.339190511e-14	1.441926006e-13	1.105576026e-12	1.284979474e-13	1.212482856e-14	4.999999912e-15	4.999999912e-15	3.835595917e-14	4.178425048e-14	1	1
4511.278	1705511366.840	01/17/2024_18:09:26.840	1	2	1.465909918e-07	0.0120000001	9.397719148e-13	1.630413686e-11	2.624293401e-14	1.885166692e-14	9.793435594e-15	1.737341316e-14	1.020741854e-13	7.555997386e-14	1.221525356e-14	3.426324166e-14	2.224850451e-14	3.053182436e-13	8.845537285e-14	5.596222704e-12	2.6172551e-13	3.015254929e-12	7.2385457e-12	2.067709372e-11	1.719609562e-13	2.732370265e-13	3.319386595e-14	1.205799258e-14	6.082076032e-15	3.265918148e-14	6.634447901e-14	1.363570715e-13	2.27348278e-13	3.674974561e-11	5.477832272e-13	3.970642988e-13	3.894962085e-14	7.132111308e-12	6.335652624e-14	3.879235732e-14	2.63372901e-14	3.957866139e-14	4.530296087e-14	4.187467295e-14	7.86422861e-14	6.430204676e-13	7.332686975e-14	5.10901678e-14	1.283052982e-13	1.074937773e-12	1.39753904e-13	3.854074449e-14	1.41967423e-14	2.498484614e-14	4.999999912e-15	2.916798611e-14	1	1
4529.222	1705511384.784	01/17/2024_18:09:44.784	1	2	1.441552939e-07	0.0120000001	9.616429831e-13	1.633902909e-11	2.281071077e-14	1.482185346e-14	4.999999912e-15	1.073306872e-14	1.005290821e-13	8.172067488e-14	1.969694481e-14	1.972839684e-14	1.636301127e-14	2.889591778e-13	8.021096401e-14	5.574201691e-12	2.787057423e-13	3.053732831e-12	7.224435026e-12	2.069015792e-11	1.47613028e-13	2.639861257e-13	2.353411079e-14	2.664787844e-14	1.400409736e-14	3.598917971e-14	5.596132553e-14	1.36573302e-13	2.206135665e-13	3.67553106e-11	5.755830383e-13	4.081315364e-13	5.096042945e-14	7.107150372e-12	4.841279829e-14	4.39465833e-14	3.0705212e-14	5.162092542e-14	4.646276243e-14	6.291226085e-14	9.099906701e-14	6.43079394e-13	7.917304372e-14	7.23479165e-14	1.301256059e-13	1.098177105e-12	1.472356037e-13	2.227602461e-14	1.49791136e-14	2.086067491e-14	2.774870448e-14	2.551560037e-14	1	1
4547.166	1705511402.728	01/17/2024_18:10:02.728	1	2	1.415730253e-07	0.0120000001	9.410576702e-13	1.636381308e-11	1.906789918e-14	2.227602292e-14	1.806142922e-14	2.752854029e-14	1.013153794e-13	7.687702878e-14	1.161372888e-14	2.63648085e-14	2.633335648e-14	3.111644243e-13	9.489914551e-14	5.608154566e-12	2.799324086e-13	3.052663157e-12	7.244565191e-12	2.069949767e-11	1.812668668e-13	2.831090668e-13	4.999999912e-15	3.859971153e-14	8.688675932e-15	3.800211963e-14	5.228141799e-14	1.48430774e-13	2.228781396e-13	3.678827729e-11	5.587246161e-13	3.812084654e-13	5.33507937e-14	7.131257824e-12	5.646455458e-14	6.640345283e-14	4.271995084e-14	3.841099937e-14	3.948037508e-14	5.775409448e-14	8.923773992e-14	6.41443875e-13	8.477153848e-14	5.454597752e-14	1.277981356e-13	1.092295416e-12	1.499090294e-13	4.180783866e-14	1.972839684e-14	1.02298329e-14	2.54212426e-14	1.258874766e-14	1	1
4565.11	1705511420.672	01/17/2024_18:10:20.672	1	2	1.442945887e-07	0.0120000001	9.670330942e-13	1.639626976e-11	1.118519289e-14	1.779015506e-14	2.879842225e-14	1.335539379e-14	1.210477167e-13	8.25816737e-14	1.832484122e-14	2.609353265e-14	2.18160349e-14	2.928081768e-13	7.537912216e-14	5.605366865e-12	2.915500686e-13	3.055395997e-12	7.20527674e-12	2.072096141e-11	1.588847055e-13	2.585252975e-13	1.338684666e-14	3.04968419e-14	2.159586901e-14	5.216740058e-14	3.040248243e-14	1.123983583e-13	2.21348764e-13	3.683414684e-11	5.660333313e-13	4.179249991e-13	4.169382125e-14	7.103576408e-12	3.703889409e-14	3.28557575e-14	1.750708512e-14	3.958652525e-14	5.861510008e-14	4.788990114e-14	7.698318572e-14	6.367693916e-13	9.072779962e-14	5.864655549e-14	1.452973619e-13	1.113568873e-12	1.457691254e-13	3.546628594e-14	9.392418009e-15	2.115553894e-14	2.175313085e-14	1.52425256e-14	1	1
4583.054	1705511438.616	01/17/2024_18:10:38.616	1	2	1.450986673e-07	0.0120000001	9.759577044e-13	1.643925447e-11	8.032111048e-15	1.246687148e-14	1.872585711e-14	8.472441126e-15	1.09811418e-13	7.983746991e-14	4.999999912e-15	1.683872531e-14	1.183782584e-14	3.003802719e-13	9.877169883e-14	5.560430155e-12	2.711297441e-13	3.053218052e-12	7.232380927e-12	2.070766301e-11	1.670229439e-13	2.733942901e-13	1.75306733e-14	2.863329826e-14	4.999999912e-15	3.615037008e-14	5.401522328e-14	1.228326251e-13	2.238570792e-13	3.679707927e-11	5.622512005e-13	4.013103868e-13	5.071274347e-14	7.112831157e-12	3.671651335e-14	5.212808809e-14	3.105511792e-14	5.219099214e-14	3.158980578e-14	4.649814469e-14	8.452385249e-14	6.309428349e-13	9.027959722e-14	7.74785577e-14	1.438741297e-13	1.06808117e-12	1.456669122e-13	2.89163699e-14	2.121058083e-14	2.017265885e-14	2.992283816e-14	3.426324166e-14	1	1
4600.998	1705511456.560	01/17/2024_18:10:56.560	1	2	1.512049863e-07	0.01400000043	9.707445351e-13	1.652042565e-11	1.333966862e-14	1.988172505e-14	1.365418974e-14	1.874944529e-14	9.27879125e-14	8.564826501e-14	1.333966778e-14	4.082888541e-14	1.044606686e-14	2.974159005e-13	8.778701643e-14	5.566775339e-12	2.646741604e-13	3.02735636e-12	7.253084851e-12	2.073482878e-11	1.607875617e-13	2.683855471e-13	8.590387075e-15	2.837381819e-14	1.884380306e-14	5.227748437e-14	4.862902886e-14	1.31631373e-13	2.137530468e-13	3.675497059e-11	5.513609317e-13	3.953265666e-13	4.019984148e-14	7.127952308e-12	4.771691668e-14	6.5455955e-14	8.684743158e-15	4.570397337e-14	3.818690156e-14	3.733769343e-14	1.064696088e-13	6.231347903e-13	9.555570446e-14	5.325250738e-14	1.367580772e-13	1.083280384e-12	1.385823016e-13	4.249585303e-14	2.730444248e-14	1.450339957e-14	1.90010632e-14	4.999999912e-15	1	1
4618.942	1705511474.504	01/17/2024_18:11:14.504	1	2	1.423259164e-07	0.0120000001	9.782811497e-13	1.654133081e-11	2.163125466e-14	9.333445881e-15	1.14721956e-14	2.332967261e-14	9.705361786e-14	7.327575639e-14	2.09707587e-14	2.562568247e-14	4.999999912e-15	2.812691215e-13	8.20823715e-14	5.613485371e-12	2.666752995e-13	3.048244599e-12	7.232802031e-12	2.072425391e-11	1.621282183e-13	2.629325251e-13	1.876910492e-14	3.625652702e-14	3.238790394e-14	3.169595595e-14	5.2643118e-14	1.203282401e-13	2.421111272e-13	3.668013115e-11	5.793730296e-13	4.05379506e-13	6.283363586e-14	7.123473686e-12	4.166630284e-14	3.930738723e-14	2.474502062e-14	5.059872606e-14	4.270422652e-14	4.040821497e-14	9.651893e-14	6.396040381e-13	8.371789048e-14	7.686130107e-14	1.24731551e-13	1.08885134e-12	1.40960892e-13	3.122417553e-14	1.078024761e-14	2.744991022e-14	1.405127455e-14	3.128707959e-14	1	1
4636.886	1705511492.448	01/17/2024_18:11:32.448	1	2	1.448392766e-07	0.01400000043	9.57172926e-13	1.655211558e-11	7.536739922e-15	8.700470018e-15	1.546269148e-14	3.055974595e-14	1.226203248e-13	7.581945732e-14	6.781887877e-15	1.983454701e-14	1.590302326e-14	2.895685807e-13	7.808401007e-14	5.614566104e-12	2.704456396e-13	3.057424322e-12	7.227404005e-12	2.067689769e-11	1.607403718e-13	2.745973479e-13	1.79474152e-14	2.939601416e-14	4.999999912e-15	4.075025704e-14	6.433940295e-14	1.360189495e-13	2.245254221e-13	3.672813095e-11	5.647438355e-13	4.059731609e-13	4.109622934e-14	7.153538178e-12	5.889817171e-14	4.31720767e-14	2.345155049e-14	5.46521243e-14	4.490194837e-14	2.98048939e-14	9.198588072e-14	6.440977851e-13	8.428009674e-14	7.235971398e-14	1.426868199e-13	1.085041779e-12	1.250421343e-13	4.999999912e-15	2.401769037e-14	4.01212131e-14	2.360881063e-14	3.055974595e-14	1	1
4654.83	1705511510.392	01/17/2024_18:11:50.392	1	2	1.425252236e-07	0.01000000071	9.47627068e-13	1.659184075e-11	1.550987122e-14	1.010009455e-14	5.916952041e-15	1.296224429e-14	8.920236105e-14	7.495452148e-14	5.445168242e-15	3.208517775e-14	2.588909616e-14	3.060967007e-13	9.06806165e-14	5.548013871e-12	2.648314239e-13	3.047658697e-12	7.196486029e-12	2.069793816e-11	1.842823311e-13	2.595474291e-13	1.135818158e-14	2.013334466e-14	8.307319676e-15	3.469570958e-14	5.438478037e-14	1.365379164e-13	2.145078955e-13	3.671081494e-11	5.579658914e-13	3.997927748e-13	3.00407858e-14	7.117604249e-12	5.686950748e-14	5.501382769e-14	1.796314291e-14	5.042180459e-14	4.604994906e-14	4.82201559e-14	9.178144762e-14	6.468498155e-13	1.179811186e-13	6.422932254e-14	1.303732784e-13	1.082037997e-12	1.375129259e-13	2.670685227e-14	2.755606209e-14	2.560602622e-14	3.167630139e-14	2.26495204e-14	1	1
4672.774	1705511528.336	01/17/2024_18:12:08.336	1	2	1.46905677e-07	0.0120000001	9.629600719e-13	1.660368024e-11	4.686770855e-14	2.195757072e-14	1.786878513e-14	1.657924693e-14	9.63105599e-14	6.246799546e-14	2.189466666e-14	2.522859851e-14	2.780767831e-14	2.828535203e-13	8.407565009e-14	5.596796464e-12	2.698952173e-13	3.063762351e-12	7.249294481e-12	2.067186526e-11	1.679272091e-13	2.681653456e-13	4.999999912e-15	1.38429053e-14	1.705102903e-14	5.400735604e-14	6.665113882e-14	1.395573246e-13	2.14193382e-13	3.669480692e-11	5.55449675e-13	3.906716259e-13	3.809254886e-14	7.121473116e-12	4.77483721e-14	6.067521973e-14	4.999999912e-15	4.510638824e-14	2.513424242e-14	4.37539409e-14	9.017738406e-14	6.309349744e-13	8.549100149e-14	5.693241153e-14	1.233279971e-13	1.092008428e-12	1.414444598e-13	3.114161354e-14	2.884560199e-14	4.730804371e-14	1.563567933e-14	1.035171077e-14	1	1
4690.718	1705511546.280	01/17/2024_18:12:26.280	1	2	1.438702952e-07	0.0120000001	9.620399095e-13	1.665885485e-11	1.339471221e-14	1.745204492e-14	1.735768715e-14	1.175919747e-14	8.730737216e-14	6.761829459e-14	1.962224667e-14	2.191825653e-14	1.569072292e-14	3.037299145e-13	9.938501167e-14	5.590339823e-12	2.814303152e-13	3.050261215e-12	7.229251486e-12	2.0731852e-11	1.683911257e-13	2.762407002e-13	4.999999912e-15	1.358342438e-14	3.336685379e-14	3.883953706e-14	5.412530369e-14	1.591756241e-13	2.165758621e-13	3.67456239e-11	5.535547064e-13	4.09031885e-13	5.04139509e-14	7.123116333e-12	3.802178095e-14	5.192364822e-14	3.006437398e-14	3.094503413e-14	4.836955218e-14	5.761649567e-14	9.246553176e-14	6.333490048e-13	9.186793985e-14	6.205125525e-14	1.219362339e-13	1.096859908e-12	1.382913695e-13	3.83048492e-14	3.188860173e-14	2.056581088e-14	3.10393936e-14	1.682300099e-14	1	1
4708.662	1705511564.224	01/17/2024_18:12:44.224	1	2	1.505579235e-07	0.01400000043	9.739604956e-13	1.673026648e-11	2.416708835e-14	1.592661143e-14	1.444835937e-14	1.347334313e-14	1.091509221e-13	8.081249293e-14	4.096256076e-14	1.646129928e-14	5.610292233e-15	2.982100786e-13	7.38615576e-14	5.592242815e-12	2.818234741e-13	3.054145912e-12	7.269463243e-12	2.071396873e-11	1.478371191e-13	2.628263546e-13	4.999999912e-15	2.187107849e-14	2.092751258e-14	5.01466002e-14	6.83259669e-14	1.317021579e-13	2.199255589e-13	3.673880297e-11	5.550172409e-13	4.207478007e-13	5.64684882e-14	7.139077957e-12	4.439084869e-14	4.627798389e-14	2.567679413e-14	3.564713764e-14	4.149724862e-14	5.929919099e-14	9.701037174e-14	6.39938135e-13	8.521579709e-14	5.049257589e-14	1.558574233e-13	1.091984793e-12	1.387789081e-13	4.923448801e-14	2.580260224e-14	2.218560046e-14	1.193218447e-14	3.146399767e-14	1	1
4726.606	1705511582.168	01/17/2024_18:13:02.168	1	2	1.482614493e-07	0.0120000001	9.822520401e-13	1.672854216e-11	1.943746474e-14	4.999999912e-15	2.088426478e-14	1.607207748e-14	1.273813954e-13	8.325396714e-14	1.755033293e-14	3.642165101e-14	1.248652772e-14	3.151510086e-13	8.888391054e-14	5.611087116e-12	2.85774632e-13	3.058631473e-12	7.248173849e-12	2.067142291e-11	1.607836314e-13	2.790438778e-13	1.663821736e-14	4.529116679e-14	3.283609956e-14	4.686377832e-14	5.532441774e-14	1.146747085e-13	2.040933069e-13	3.668843354e-11	5.684354897e-13	4.115205355e-13	6.507460044e-14	7.126076638e-12	5.120417843e-14	5.337438187e-14	3.86233031e-14	6.799965593e-14	4.774443848e-14	5.900432866e-14	9.82252135e-14	6.408070147e-13	1.080068448e-13	5.925594488e-14	1.311556658e-13	1.104365297e-12	1.57669857e-13	2.887312039e-14	2.623113823e-14	2.51303105e-14	1.493980111e-14	3.915798756e-14	1	1
4744.55	1705511600.112	01/17/2024_18:13:20.112	1	2	1.476674072e-07	0.0120000001	9.910941425e-13	1.676767232e-11	2.360881063e-14	1.043034e-14	9.235156178e-15	2.087247069e-14	1.067369663e-13	8.758256978e-14	2.540158635e-14	3.228961423e-14	1.857645914e-14	2.985009971e-13	9.296089018e-14	5.580661367e-12	3.008284539e-13	3.061938073e-12	7.259720602e-12	2.073089964e-11	1.644831867e-13	2.657906989e-13	2.370316671e-14	4.172527666e-14	1.033598391e-14	3.735342114e-14	4.980849175e-14	1.420892212e-13	2.190842044e-13	3.672911281e-11	5.749971896e-13	4.100304894e-13	4.60971288e-14	7.14081615e-12	3.920910092e-14	3.813972521e-14	3.137750205e-14	7.449845862e-14	6.34587394e-14	5.745137168e-14	9.179716178e-14	6.415500726e-13	8.79914563e-14	6.198048395e-14	1.607718272e-13	1.120409755e-12	1.391327239e-13	4.877056468e-14	1.734982329e-14	1.942566727e-14	1.370136863e-14	4.653746057e-14	1	1
4762.494	1705511618.056	01/17/2024_18:13:38.056	1	2	1.438279043e-07	0.01400000043	9.46565634e-13	1.679320398e-11	3.275353757e-14	1.051683392e-14	2.652600226e-14	2.061298892e-14	1.301924334e-13	7.172280619e-14	2.429289646e-14	1.784519527e-14	8.063562228e-15	2.971721447e-13	9.333046759e-14	5.618647908e-12	2.859122715e-13	3.048767185e-12	7.263644547e-12	2.070948968e-11	1.812078862e-13	2.722305346e-13	4.033351344e-14	3.781734108e-14	1.891457097e-14	4.841672853e-14	4.980062451e-14	1.212914724e-13	2.173150169e-13	3.679344676e-11	5.692021832e-13	4.111548883e-13	3.766007756e-14	7.160308371e-12	5.95193518e-14	5.297729622e-14	3.967301748e-14	6.175246268e-14	4.586910075e-14	4.785058864e-14	9.449420277e-14	6.404413675e-13	8.968200531e-14	7.552852522e-14	1.5384448e-13	1.102867255e-12	1.285883699e-13	4.583764873e-14	2.41041826e-14	3.618182549e-14	3.05518821e-14	2.910508206e-14	1	1
4780.438	1705511636.000	01/17/2024_18:13:56.000	1	2	1.500056044e-07	0.0120000001	9.637109903e-13	1.682680037e-11	9.073964114e-15	3.363812795e-14	3.077597991e-14	1.816364916e-14	1.200687499e-13	6.779521606e-14	4.999999912e-15	3.278891983e-14	3.882773958e-14	2.953203816e-13	9.349166135e-14	5.599732483e-12	2.704731784e-13	3.040829524e-12	7.238077325e-12	2.078387809e-11	1.997057169e-13	2.791539515e-13	4.999999912e-15	4.055761125e-14	1.523859367e-14	3.605994762e-14	4.697385872e-14	1.404183302e-13	2.299627231e-13	3.663895576e-11	5.702754892e-13	4.117564037e-13	4.146972343e-14	7.151946136e-12	5.162878588e-14	5.090538586e-14	3.105904816e-14	5.401915352e-14	4.423751879e-14	3.546235571e-14	1.050975171e-13	6.540012672e-13	1.113879496e-13	7.506067165e-14	1.294729569e-13	1.109255916e-12	1.471805533e-13	2.822835214e-14	1.467245379e-14	4.738273847e-14	2.517748854e-14	2.829125619e-14	1	1
4798.382	1705511653.944	01/17/2024_18:14:13.944	1	2	1.499545448e-07	0.0120000001	9.735634608e-13	1.68323723e-11	2.716683859e-14	3.336292017e-14	2.103366106e-14	2.115946917e-14	1.146668481e-13	8.440984185e-14	1.068588984e-14	1.480612575e-14	3.12870762e-14	2.97655726e-13	6.88095414e-14	5.592003856e-12	3.020276087e-13	3.064772394e-12	7.279634361e-12	2.079561523e-11	1.865351135e-13	2.883773136e-13	1.920943331e-14	1.184961993e-14	1.8863461e-14	3.436939183e-14	6.899826034e-14	1.516231802e-13	2.097153831e-13	3.674476348e-11	5.484554868e-13	3.954091557e-13	5.07559828e-14	7.159108809e-12	7.019344416e-14	5.509638969e-14	1.741665758e-14	2.760716867e-14	5.53480093e-14	4.496878266e-14	8.65171243e-14	6.653632723e-13	1.028722734e-13	6.556997241e-14	1.267130389e-13	1.107015087e-12	1.552716289e-13	3.480972021e-14	4.273567516e-14	3.216773636e-14	3.204192825e-14	2.848783221e-14	1	1
4816.326	1705511671.888	01/17/2024_18:14:31.888	1	2	1.405142882e-07	0.0120000001	9.944082233e-13	1.68713498e-11	3.093324005e-14	2.964370015e-14	2.228388508e-14	2.234679083e-14	1.189364769e-13	8.493665569e-14	3.020984003e-14	2.464280069e-14	2.102579721e-14	3.079012468e-13	7.770265551e-14	5.603491629e-12	2.885267166e-13	3.07195133e-12	7.25254622e-12	2.066904634e-11	1.792303285e-13	2.837145124e-13	1.696846534e-14	3.112195221e-14	2.206372089e-14	4.571577085e-14	6.873877688e-14	1.459853695e-13	2.170044336e-13	3.67731505e-11	5.537002063e-13	4.261301056e-13	7.122350398e-14	7.164196753e-12	5.156588183e-14	6.845571202e-14	2.715897643e-14	3.599704356e-14	3.725513143e-14	6.046684963e-14	1.116710213e-13	6.506358495e-13	9.358601405e-14	7.531228787e-14	1.411417234e-13	1.088009999e-12	1.602646509e-13	4.027454301e-14	1.693701332e-14	3.426717189e-14	2.244114691e-14	1.473535784e-14	1	1
4834.27	1705511689.832	01/17/2024_18:14:49.832	1	2	1.48044478e-07	0.0120000001	9.907754955e-13	1.692905018e-11	4.090358694e-14	7.878781991e-15	3.244294414e-14	1.558456936e-14	1.227107473e-13	7.54695514e-14	3.231713603e-14	2.058546713e-14	3.763255576e-14	3.073036888e-13	8.855366256e-14	5.574696954e-12	2.768265218e-13	3.042858283e-12	7.225764691e-12	2.071793605e-11	1.563016752e-13	2.806636488e-13	1.608780349e-14	4.392299512e-14	3.552525976e-14	4.338830727e-14	6.345480239e-14	1.405755937e-13	2.171302146e-13	3.674538451e-11	5.666584823e-13	4.021006076e-13	6.433547271e-14	7.1323507e-12	3.2285684e-14	3.766401118e-14	2.596379261e-14	5.879988879e-14	4.596738707e-14	5.392479405e-14	9.531587894e-14	6.430558126e-13	8.81133274e-14	6.710326468e-14	1.330899637e-13	1.112936024e-12	1.49570921e-13	4.757145402e-14	3.332360768e-14	2.870013255e-14	1.250225374e-14	3.058726436e-14	1	1
